k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,512,1,99.99,737.03,7.644902,0.13,2781.00,17.56
28,96,1,2.0,1024,1,100.00,825.02,12.462790,0.21,4320.00,21.54
29,96,1,4.0,1024,1,99.99,769.19,21.850259,0.36,7386.75,24.57
30,96,1,8.0,1024,1,99.99,667.64,41.351450,0.69,13533.75,25.97
31,96,1,16.0,1024,1,99.99,743.13,77.019969,1.28,25823.25,27.88
32,96,1,32.0,1024,1,99.94,886.45,144.867919,2.41,50398.50,29.65
