varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,740.39,45.478378,0.76,7417.88,11.80
2,29,32,2,4.0,1024,1,99.99,807.23,44.699926,0.74,7419.38,12.01
4,29,32,4,4.0,1024,1,99.99,812.25,44.651967,0.74,7417.88,12.02
8,29,32,8,4.0,1024,1,99.99,988.70,44.238700,0.74,7419.75,12.14
