k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.17,772.80,23.714444,0.40,1405.12,5.66
28,32,1,2.0,256,1,385.22,930.46,37.848247,0.63,1564.18,7.09
29,32,1,4.0,512,1,386.23,1042.54,65.606960,1.09,2330.73,8.18
30,32,1,8.0,1024,1,391.05,1152.45,117.970182,1.97,4089.73,9.10
31,32,1,16.0,1024,1,392.40,1157.32,228.271605,3.80,8187.43,9.41
32,32,1,32.0,1024,1,390.99,1128.49,456.283006,7.60,16378.84,9.41
