k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,256,1,198.80,845.01,22.648448,0.38,1722.67,5.93
28,32,1,2.0,512,1,199.40,1036.80,36.421496,0.61,2490.48,7.37
29,32,1,4.0,1024,1,199.16,1119.59,64.045825,1.07,4027.71,8.38
30,32,1,8.0,1024,1,199.46,1128.82,121.669528,2.03,7099.84,8.83
31,32,1,16.0,1024,1,199.42,1136.76,234.429094,3.91,13243.12,9.16
32,32,1,32.0,1024,1,198.90,982.13,502.140598,8.37,25530.78,8.55
