k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,182.26,18.738597,0.31,2811.75,7.16
28,32,1,2.0,1024,1,100.00,193.96,33.024630,0.55,4347.75,8.13
29,32,1,4.0,1024,1,99.99,188.92,61.095125,1.02,7418.62,8.79
30,32,1,8.0,1024,1,99.99,202.61,116.915310,1.95,13561.50,9.18
31,32,1,16.0,1024,1,99.99,223.42,224.738163,3.75,25850.25,9.56
32,32,1,32.0,1024,1,99.94,224.58,479.748212,8.00,50427.38,8.95
