memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,32,1,32.0,128,1,6896.77,247.44,1000.599343,16.68,16377.69,4.29
4,32,32,1,32.0,512,1,2552.33,328.01,740.989426,12.35,16379.82,5.80
8,32,32,1,32.0,1024,1,753.45,239.43,883.157299,14.72,16379.39,4.86
16,32,32,1,32.0,1024,1,390.99,452.78,633.121850,10.55,16377.21,6.78
24,32,32,1,32.0,1024,1,390.98,312.81,767.922438,12.80,16379.31,5.59
32,32,32,1,32.0,1024,1,198.90,247.90,922.072381,15.37,25530.11,4.66
60,32,32,1,32.0,1024,1,99.94,240.26,477.192104,7.95,50427.38,9.00
