memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,16,1,32.0,128,1,6896.55,442.80,919.562335,15.33,16381.52,4.67
4,32,16,1,32.0,512,1,2552.36,823.69,655.535238,10.93,16382.34,6.55
8,32,16,1,32.0,1024,1,753.46,979.29,639.105782,10.65,16381.32,6.72
16,32,16,1,32.0,1024,1,390.98,981.02,653.057915,10.88,16383.04,6.58
24,32,16,1,32.0,1024,1,390.99,993.93,654.879775,10.91,16381.72,6.56
32,32,16,1,32.0,1024,1,198.90,1000.78,684.509621,11.41,25534.23,6.27
60,32,16,1,32.0,1024,1,99.94,654.09,561.034513,9.35,50427.75,7.66
