k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,601.14,15.265453,0.25,2812.12,8.79
28,32,1,2.0,1024,1,100.00,619.14,25.706490,0.43,4347.38,10.44
29,32,1,4.0,1024,1,99.99,1035.78,44.043920,0.73,7417.50,12.19
30,32,1,8.0,1024,1,99.99,1016.70,84.678239,1.41,13563.00,12.68
31,32,1,16.0,1024,1,99.99,823.07,170.219377,2.84,25851.00,12.62
32,32,1,32.0,1024,1,99.94,786.67,387.081585,6.45,50427.00,11.10
