k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,256,1,198.80,220.42,33.770244,0.56,2056.56,3.97
28,384,1,2.0,512,1,199.40,276.53,47.594649,0.79,2504.77,5.64
29,384,1,4.0,1024,1,199.16,266.53,83.814765,1.40,4104.86,6.41
30,384,1,8.0,1024,1,199.45,511.58,100.578332,1.68,7114.27,10.68
31,384,1,16.0,1024,1,199.42,612.39,178.870860,2.98,13259.80,12.01
32,384,1,32.0,1024,1,198.90,575.72,366.075794,6.10,25549.30,11.73
