k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,256,1,198.80,156.03,41.586162,0.69,2056.60,3.23
28,384,1,2.0,512,1,199.40,160.47,68.804885,1.15,2504.76,3.90
29,384,1,4.0,1024,1,199.16,163.04,122.559951,2.04,4103.75,4.38
30,384,1,8.0,1024,1,199.45,167.75,237.046680,3.95,7114.25,4.53
31,384,1,16.0,1024,1,199.42,186.24,423.427339,7.06,13259.84,5.07
32,384,1,32.0,1024,1,198.90,197.59,801.367073,13.36,25549.31,5.36
