k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,128,1,373.14,643.39,25.583721,0.43,1386.29,5.25
28,384,1,2.0,256,1,385.22,794.17,32.220334,0.54,2056.60,8.33
29,384,1,4.0,512,1,386.23,858.04,48.464398,0.81,2344.72,11.08
30,384,1,8.0,1024,1,391.05,868.23,85.567723,1.43,4106.42,12.55
31,384,1,16.0,1024,1,392.40,1003.79,142.912462,2.38,6955.61,15.03
32,384,1,32.0,1024,1,390.99,973.34,258.528011,4.31,13101.20,16.61
