k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,256,1,198.80,484.75,22.638321,0.38,2056.64,5.93
28,384,1,2.0,512,1,199.40,494.23,33.586087,0.56,2504.77,7.99
29,384,1,4.0,1024,1,199.16,545.70,52.299817,0.87,4056.05,10.27
30,384,1,8.0,1024,1,199.45,549.60,97.019157,1.62,7078.10,11.07
31,384,1,16.0,1024,1,199.42,605.81,182.278200,3.04,13259.86,11.78
32,384,1,32.0,1024,1,198.90,736.23,307.501071,5.13,25549.27,13.97
