k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,512,1,99.99,371.48,8.986083,0.15,2781.75,14.94
28,384,1,2.0,1024,1,100.00,402.79,12.556391,0.21,4314.44,21.38
29,384,1,4.0,1024,1,99.99,376.13,21.083023,0.35,7385.11,25.46
30,384,1,8.0,1024,1,99.99,359.23,39.960906,0.67,13578.18,26.87
31,384,1,16.0,1024,1,99.99,367.37,75.427446,1.26,25867.71,28.47
32,384,1,32.0,1024,1,99.94,487.14,126.032889,2.10,50445.41,34.08
