k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,512,1,99.99,751.29,7.267711,0.12,2778.90,18.47
28,384,1,2.0,1024,1,100.00,715.57,10.308051,0.17,4313.77,26.04
29,384,1,4.0,1024,1,99.99,879.98,15.255072,0.25,7385.87,35.19
30,384,1,8.0,1024,1,99.99,709.16,28.657427,0.48,13578.30,37.47
31,384,1,16.0,1024,1,99.99,623.77,57.663707,0.96,25867.66,37.24
32,384,1,32.0,1024,1,99.94,658.41,109.636196,1.83,50445.40,39.17
