k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,512,1,99.99,455.84,8.165911,0.14,2781.50,16.44
28,384,1,2.0,1024,1,100.00,467.64,11.962824,0.20,4311.94,22.44
29,384,1,4.0,1024,1,99.99,489.38,18.634564,0.31,7385.05,28.81
30,384,1,8.0,1024,1,99.99,471.95,33.969063,0.57,13578.19,31.61
31,384,1,16.0,1024,1,99.99,459.43,69.394316,1.16,25867.72,30.95
32,384,1,32.0,1024,1,99.94,446.14,133.694532,2.23,50445.39,32.13
