k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,256,1,198.80,723.81,19.838996,0.33,2056.59,6.77
28,384,1,2.0,512,1,199.40,817.74,26.097804,0.43,2504.91,10.29
29,384,1,4.0,1024,1,199.16,922.64,40.571554,0.68,4104.67,13.23
30,384,1,8.0,1024,1,199.45,961.15,72.437964,1.21,7114.35,14.82
31,384,1,16.0,1024,1,199.42,954.49,138.798603,2.31,13259.85,15.47
32,384,1,32.0,1024,1,198.90,930.09,273.803275,4.56,25549.23,15.69
