k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,512,1,99.99,715.58,7.586117,0.13,2778.91,17.69
28,384,1,2.0,1024,1,100.00,730.87,10.034841,0.17,4311.97,26.75
29,384,1,4.0,1024,1,99.99,712.11,16.264277,0.27,7385.57,33.01
30,384,1,8.0,1024,1,99.99,807.23,26.924297,0.45,13578.34,39.88
31,384,1,16.0,1024,1,99.99,597.80,59.187717,0.99,25867.75,36.28
32,384,1,32.0,1024,1,99.94,899.50,94.637558,1.58,50445.34,45.38
