memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,384,1,32.0,128,1,6896.55,393.41,646.985040,10.78,1415.27,6.64
2.5,32,384,1,32.0,256,1,4367.60,691.60,406.370390,6.77,2016.76,10.57
3,32,384,1,32.0,512,1,2552.39,843.09,314.598960,5.24,2209.39,13.65
5,32,384,1,32.0,1024,1,1412.99,839.07,288.665342,4.81,4097.19,14.88
8,32,384,1,32.0,1024,1,753.45,1033.87,249.715003,4.16,6877.20,17.20
14,32,384,1,32.0,1024,1,390.99,945.56,263.600799,4.39,13101.20,16.29
26,32,384,1,32.0,1024,1,198.90,1019.56,262.625037,4.38,25549.30,16.35
50,32,384,1,32.0,1024,1,99.94,126.91,317.155937,5.29,50445.30,13.54
