k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,128,1,373.18,445.52,27.347089,0.46,1374.57,4.91
28,384,1,2.0,256,1,385.21,496.55,39.773244,0.66,2056.47,6.75
29,384,1,4.0,512,1,386.24,518.82,63.998647,1.07,2344.70,8.39
30,384,1,8.0,1024,1,391.05,543.85,101.384905,1.69,4082.57,10.59
31,384,1,16.0,1024,1,392.40,684.84,175.736163,2.93,6955.69,12.22
32,384,1,32.0,1024,1,390.98,828.80,280.877110,4.68,13098.51,15.29
