K,N,temp_drive,final_drive,total_plot_time_s,read_time_s,write_time_s,merge_time_s,total_time_s,total_time_min,peak_memory_mb
27,32,/nvme-raid0/sfatunmbi/temp/,/ceph/sfatunmbi/plots/,250.365,2.420,18.450,98.260,348.625,5.8104,2824.84
