k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,384,1,1.0,128,1,373.16,198.77,39.251621,0.65,1381.07,3.42
28,384,1,2.0,256,1,385.22,153.68,80.014569,1.33,2056.65,3.35
29,384,1,4.0,512,1,386.24,165.14,129.919946,2.17,2300.62,4.13
30,384,1,8.0,1024,1,391.05,182.70,227.090706,3.78,4106.30,4.73
31,384,1,16.0,1024,1,392.40,187.57,425.276604,7.09,6955.80,5.05
32,384,1,32.0,1024,1,390.98,223.38,710.165764,11.84,13101.22,6.05
