----Run 1 for K=30, memory=2048 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/01/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:25 AM  1001     21086   27.00   72.00    0.00    0.00   99.00     4 325779.00      6.00 2406332 1304792   4.01     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:26 AM  1001     21086   19.00   81.00    0.00    0.00  100.00     4 390089.00      0.00 3714980 2865296   8.80     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:27 AM  1001     21086   22.00   78.00    0.00    0.00  100.00     4 390439.00      0.00 5024948 4427120  13.60     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:28 AM  1001     21086   20.00   81.00    0.00    0.00  101.00     4 389974.00      0.00 6333200 5986832  18.39     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:29 AM  1001     21086   24.00   76.00    0.00    0.00  100.00     4 390572.00      0.00 7643564 7549184  23.19     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:30 AM  1001     21086  365.00   27.00    0.00    0.00  392.00     4 144829.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:31 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:32 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:33 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:34 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:35 AM  1001     21086  800.00    1.00    0.00    0.00  801.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:36 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:37 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:38 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:39 AM  1001     21086  802.00    0.00    0.00    0.00  802.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:40 AM  1001     21086  800.00    0.00    0.00    1.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:41 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:42 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:43 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:44 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:45 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:46 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:47 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:48 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:49 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:50 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:51 AM  1001     21086  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
01:32:52 AM  1001     21086  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128400  24.97     -1.00     -1.00     -1.00       0  vaultx

