----Run 1 for K=36, memory=4096 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/07/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:42:42 PM  1001     53301   30.00   68.00    0.00    0.00   98.00     4 502852.00      0.00 3142104 2013344   6.19     -1.00     -1.00     -1.00       0  vaultx
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:10 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:11 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:12 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:13 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:14 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:15 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:16 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:17 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:18 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:19 PM  1001     53301  802.00    0.00    0.00    0.00  802.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:20 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:21 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:22 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:23 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:24 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:25 PM  1001     53301  799.00    0.00    0.00    1.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:26 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:27 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:28 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:29 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:30 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:31 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:32 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:33 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:34 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:35 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:36 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:37 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:38 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:39 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:40 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:41 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:42 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:43 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:44 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:45 PM  1001     53301  799.00    0.00    0.00    1.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:46 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:47 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:48 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:49 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:50 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:51 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:52 PM  1001     53301  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:53 PM  1001     53301  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:54 PM  1001     53301  561.00    0.00    0.00    0.00  561.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:55 PM  1001     53301  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:56 PM  1001     53301  396.04    0.00    0.00    0.00  396.04     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:57 PM  1001     53301  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:58 PM  1001     53301  399.00    0.00    0.00    0.00  399.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:43:59 PM  1001     53301  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:44:00 PM  1001     53301  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 14478636 14419760  44.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
