----Run 1 for K=33, memory=512 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/02/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:52 PM  1001     31492   35.00   59.00    0.00    0.00   94.00     4 267775.00      0.00 1972716 1072980   3.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:53 PM  1001     31492   35.00   65.00    0.00    0.00  100.00     4 305174.00      0.00 2723928 2293716   7.05     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:54 PM  1001     31492   40.00   60.00    0.00    0.00  100.00     4 279019.00      0.00 3410724 3409644  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:55 PM  1001     31492  594.00    0.00    0.00    0.00  594.00     4     24.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:56 PM  1001     31492  801.00    0.00    0.00    0.00  801.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:57 PM  1001     31492  800.00    1.00    0.00    0.00  801.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:58 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:40:59 PM  1001     31492  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:00 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:01 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:02 PM  1001     31492  591.00    0.00    0.00    0.00  591.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:03 PM  1001     31492  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:04 PM  1001     31492  320.00    7.00    0.00    0.00  327.00     4      1.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:05 PM  1001     31492   70.00   29.00    0.00    0.00   99.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:06 PM  1001     31492  704.00    1.00    0.00    0.00  705.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:07 PM  1001     31492  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:08 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:09 PM  1001     31492  791.00    1.00    0.00    2.00  792.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:10 PM  1001     31492  780.00    1.00    0.00    2.00  781.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:11 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:12 PM  1001     31492  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:13 PM  1001     31492  634.00    0.00    0.00    0.00  634.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:14 PM  1001     31492  451.49    0.00    0.00    0.00  451.49     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:15 PM  1001     31492  271.00    1.00    0.00    0.00  272.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:16 PM  1001     31492   46.00   40.00    0.00    0.00   86.00     4      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:17 PM  1001     31492  241.00    8.00    0.00    0.00  249.00     5      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:18 PM  1001     31492  799.00    0.00    0.00    0.00  799.00     5      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
10:41:19 PM  1001     31492  800.00    0.00    0.00    0.00  800.00     5      0.00      0.00 3468516 3409908  10.48     -1.00     -1.00     -1.00       0  vaultx

