----Run 1 for K=30, memory=1024 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/01/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:39 AM  1001     20926   30.00   69.00    0.00    0.00   99.00     4 340892.00      7.00 2318156 1365264   4.19     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:40 AM  1001     20926   29.00   70.00    0.00    0.00   99.00     4 351623.00      0.00 3354488 2771856   8.52     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:41 AM  1001     20926   30.00   71.00    0.00    0.00  101.00     4 351496.00      0.00 4390556 4177920  12.84     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:42 AM  1001     20926  142.00   42.00    0.00    0.00  184.00     4 201241.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:43 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:44 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:45 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:46 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:47 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:48 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:49 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:50 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:51 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:52 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:53 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:54 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:55 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:56 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:57 AM  1001     20926  800.00    0.00    0.00    1.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:58 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:58:59 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:00 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:01 AM  1001     20926  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:02 AM  1001     20926  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:03 AM  1001     20926  411.00    0.00    0.00    0.00  411.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:04 AM  1001     20926  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:05 AM  1001     20926  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:59:06 AM  1001     20926  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982856  15.31     -1.00     -1.00     -1.00       0  vaultx

