k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,350.39,32.209738,0.54,2818.70,4.17
28,16,1,2.0,1024,1,100.00,359.42,57.716051,0.96,4354.69,4.65
29,16,1,4.0,1024,1,99.99,333.11,107.612445,1.79,7426.81,4.99
30,16,1,8.0,1024,1,99.99,395.47,211.023395,3.52,13570.96,5.09
31,16,1,16.0,1024,1,99.99,428.46,406.680787,6.78,25858.80,5.28
32,16,1,32.0,1024,1,99.94,455.93,803.685724,13.39,50435.04,5.34
