k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,458.61,29.851599,0.50,2818.88,4.50
28,16,1,2.0,1024,1,100.00,386.55,55.110504,0.92,4354.88,4.87
29,16,1,4.0,1024,1,99.99,437.04,100.124077,1.67,7426.84,5.36
30,16,1,8.0,1024,1,99.99,406.60,198.517208,3.31,13570.94,5.41
31,16,1,16.0,1024,1,99.99,455.20,389.362472,6.49,25858.87,5.52
32,16,1,32.0,1024,1,99.94,506.76,752.118706,12.54,50434.82,5.71
