k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,256,1,198.80,587.72,27.869047,0.46,1731.07,4.82
28,32,1,2.0,512,1,199.40,570.06,48.736348,0.81,2498.97,5.51
29,32,1,4.0,1024,1,199.16,643.37,84.140306,1.40,4035.00,6.38
30,32,1,8.0,1024,1,199.45,680.20,159.323870,2.66,7107.08,6.74
31,32,1,16.0,1024,1,199.42,740.50,308.780358,5.15,13251.13,6.95
32,32,1,32.0,1024,1,198.90,689.11,624.959268,10.42,25539.21,6.87
