k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.16,458.20,43.860747,0.73,1410.76,3.06
28,16,1,2.0,256,1,385.22,300.36,85.183141,1.42,1570.75,3.15
29,16,1,4.0,512,1,386.24,383.02,140.266598,2.34,2338.81,3.83
30,16,1,8.0,1024,1,391.06,493.08,253.868472,4.23,4098.81,4.23
31,16,1,16.0,1024,1,392.41,555.98,488.246123,8.14,8194.98,4.40
32,16,1,32.0,1024,1,390.99,775.64,917.128421,15.29,16387.04,4.68
