k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,256,1,198.80,408.56,32.734016,0.55,1730.97,4.10
28,32,1,2.0,512,1,199.40,616.94,49.991005,0.83,2499.00,5.37
29,32,1,4.0,1024,1,199.16,652.52,86.157198,1.44,4034.95,6.23
30,32,1,8.0,1024,1,199.45,648.09,167.183949,2.79,7107.09,6.42
31,32,1,16.0,1024,1,199.42,739.56,317.191355,5.29,13251.21,6.77
32,32,1,32.0,1024,1,198.90,709.47,642.500542,10.71,25539.43,6.68
