k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.16,405.86,34.380561,0.57,1410.88,3.90
28,32,1,2.0,256,1,385.22,348.75,60.767541,1.01,1571.19,4.42
29,32,1,4.0,512,1,386.24,389.08,104.551072,1.74,2339.07,5.14
30,32,1,8.0,1024,1,391.05,489.37,179.846194,3.00,4099.23,5.97
31,32,1,16.0,1024,1,392.40,634.96,328.090447,5.47,8195.25,6.55
32,32,1,32.0,1024,1,390.98,804.71,604.180481,10.07,16387.43,7.11
