k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,256,1,198.80,212.63,41.181615,0.69,1731.16,3.26
28,32,1,2.0,512,1,199.40,223.98,72.826566,1.21,2499.17,3.69
29,32,1,4.0,1024,1,199.16,247.61,127.308344,2.12,4034.97,4.22
30,32,1,8.0,1024,1,199.45,314.30,219.545324,3.66,7107.28,4.89
31,32,1,16.0,1024,1,199.42,344.56,421.711671,7.03,13251.13,5.09
32,32,1,32.0,1024,1,198.90,353.87,826.476547,13.77,25539.36,5.20
