varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,1024,1,199.16,301.46,937.047177,15.62,4034.56,0.57
2,29,2,1,4.0,1024,1,199.16,298.04,499.374458,8.32,4034.58,1.08
4,29,4,1,4.0,1024,1,199.16,297.74,326.358152,5.44,4034.62,1.65
8,29,8,1,4.0,1024,1,199.16,286.42,219.727634,3.66,4034.57,2.44
16,29,16,1,4.0,1024,1,199.16,311.45,153.536268,2.56,4034.80,3.50
32,29,32,1,4.0,1024,1,199.16,221.11,136.718508,2.28,4034.94,3.93
64,29,64,1,4.0,1024,1,199.16,258.76,105.133690,1.75,4035.53,5.11
96,29,96,1,4.0,1024,1,199.16,233.57,104.056118,1.73,4036.02,5.16
128,29,128,1,4.0,1024,1,199.16,229.82,104.386255,1.74,4036.57,5.14
