varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,153.98,78.363020,1.31,7427.16,6.85
2,29,32,2,4.0,1024,1,99.99,157.43,78.047108,1.30,7426.97,6.88
4,29,32,4,4.0,1024,1,99.99,159.29,77.646062,1.29,7427.15,6.91
8,29,32,8,4.0,1024,1,99.99,156.08,77.621260,1.29,7427.00,6.92
