varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,366.75,62.085721,1.03,7427.18,8.65
2,29,32,2,4.0,1024,1,99.99,381.14,61.608413,1.03,7427.11,8.71
4,29,32,4,4.0,1024,1,99.99,348.95,62.698063,1.04,7427.00,8.56
8,29,32,8,4.0,1024,1,99.99,316.20,64.080820,1.07,7427.14,8.38
