varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,390.98,371.33,7328.870664,122.15,16386.51,0.59
2,32,2,1,32.0,1024,1,390.99,372.75,3867.347148,64.46,16386.65,1.11
4,32,4,1,32.0,1024,1,390.98,371.72,2375.978777,39.60,16386.54,1.81
8,32,8,1,32.0,1024,1,390.98,351.96,1771.865267,29.53,16386.63,2.42
16,32,16,1,32.0,1024,1,390.98,335.26,1145.335014,19.09,16386.99,3.75
32,32,32,1,32.0,1024,1,390.99,365.40,793.501775,13.23,16387.33,5.41
64,32,64,1,32.0,1024,1,390.99,366.56,619.711655,10.33,16388.13,6.93
96,32,96,1,32.0,1024,1,390.98,324.93,629.560083,10.49,16388.92,6.82
128,32,128,1,32.0,1024,1,390.98,293.67,645.811118,10.76,16389.70,6.65
