varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,1024,1,199.16,693.37,894.052828,14.90,4034.37,0.60
2,29,2,1,4.0,1024,1,199.16,689.24,460.153045,7.67,4034.62,1.17
4,29,4,1,4.0,1024,1,199.16,684.93,281.135674,4.69,4034.62,1.91
8,29,8,1,4.0,1024,1,199.16,669.01,194.184476,3.24,4034.71,2.76
16,29,16,1,4.0,1024,1,199.16,626.49,119.752757,2.00,4034.80,4.48
32,29,32,1,4.0,1024,1,199.16,628.55,84.092608,1.40,4034.97,6.38
64,29,64,1,4.0,1024,1,199.16,606.48,65.033885,1.08,4035.62,8.26
96,29,96,1,4.0,1024,1,199.16,600.42,66.016156,1.10,4036.14,8.13
128,29,128,1,4.0,1024,1,199.16,594.81,58.509342,0.98,4036.67,9.18
