k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.15,502.24,33.137332,0.55,1411.05,4.05
28,32,1,2.0,256,1,385.22,518.56,55.902698,0.93,1570.95,4.80
29,32,1,4.0,512,1,386.24,623.38,89.222421,1.49,2339.18,6.02
30,32,1,8.0,1024,1,391.05,662.77,160.333913,2.67,4099.13,6.70
31,32,1,16.0,1024,1,392.40,776.66,308.397989,5.14,8195.30,6.96
32,32,1,32.0,1024,1,390.99,853.62,599.834486,10.00,16387.20,7.16
