varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,1024,1,99.99,159.93,949.308716,15.82,7426.40,0.57
2,29,2,1,4.0,1024,1,99.99,151.90,490.621098,8.18,7426.68,1.09
4,29,4,1,4.0,1024,1,99.99,152.92,304.182230,5.07,7426.71,1.76
8,29,8,1,4.0,1024,1,99.99,153.89,208.425612,3.47,7426.79,2.58
16,29,16,1,4.0,1024,1,99.99,153.79,122.225199,2.04,7426.69,4.39
32,29,32,1,4.0,1024,1,99.99,152.73,80.411821,1.34,7427.06,6.68
64,29,64,1,4.0,1024,1,99.99,153.19,57.826809,0.96,7427.47,9.28
96,29,96,1,4.0,1024,1,99.99,147.75,53.294759,0.89,7428.00,10.07
128,29,128,1,4.0,1024,1,99.99,152.74,50.104338,0.84,7428.73,10.72
