k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,220.66,51.278113,0.85,1730.90,2.62
28,16,1,2.0,512,1,199.40,232.96,92.125605,1.54,2498.71,2.91
29,16,1,4.0,1024,1,199.16,285.74,160.277798,2.67,4034.71,3.35
30,16,1,8.0,1024,1,199.45,306.30,305.296840,5.09,7106.97,3.52
31,16,1,16.0,1024,1,199.42,351.80,584.083997,9.73,13250.91,3.68
32,16,1,32.0,1024,1,198.90,340.84,1175.049858,19.58,25538.98,3.66
