varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,445.21,59.378050,0.99,7426.94,9.04
2,29,32,2,4.0,1024,1,99.99,454.60,59.711238,1.00,7427.08,8.99
4,29,32,4,4.0,1024,1,99.99,435.10,60.091879,1.00,7427.15,8.93
8,29,32,8,4.0,1024,1,99.99,438.11,60.061848,1.00,7426.95,8.94
