varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,512,1,386.24,746.44,844.639977,14.08,2338.24,0.64
2,29,2,1,4.0,512,1,386.24,746.98,434.233154,7.24,2338.48,1.24
4,29,4,1,4.0,512,1,386.23,675.95,266.884501,4.45,2338.73,2.01
8,29,8,1,4.0,512,1,386.24,646.90,196.449157,3.27,2338.59,2.73
16,29,16,1,4.0,512,1,386.24,539.09,129.257650,2.15,2338.93,4.15
32,29,32,1,4.0,512,1,386.24,514.15,94.351002,1.57,2339.07,5.69
64,29,64,1,4.0,512,1,386.23,485.87,73.897308,1.23,2339.49,7.27
96,29,96,1,4.0,512,1,386.24,487.65,70.179418,1.17,2340.11,7.65
128,29,128,1,4.0,512,1,386.23,493.49,67.531836,1.13,2325.81,7.95
