k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,364.88,19.801745,0.33,2819.15,6.78
28,32,1,2.0,1024,1,100.00,349.55,35.798510,0.60,4355.10,7.50
29,32,1,4.0,1024,1,99.99,357.98,65.167645,1.09,7427.08,8.24
30,32,1,8.0,1024,1,99.99,312.49,130.023378,2.17,13571.27,8.26
31,32,1,16.0,1024,1,99.99,378.58,246.055879,4.10,25859.20,8.73
32,32,1,32.0,1024,1,99.94,507.29,465.206617,7.75,50435.42,9.23
