k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,135.92,36.432115,0.61,2818.74,3.68
28,16,1,2.0,1024,1,100.00,139.46,66.165549,1.10,4354.92,4.06
29,16,1,4.0,1024,1,99.99,150.73,123.933405,2.07,7426.82,4.33
30,16,1,8.0,1024,1,99.99,145.18,245.691352,4.09,13570.89,4.37
31,16,1,16.0,1024,1,99.99,168.18,475.612337,7.93,25858.98,4.52
32,16,1,32.0,1024,1,99.94,174.66,948.300632,15.81,50434.96,4.53
