k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.15,195.36,56.016743,0.93,1410.68,2.40
28,16,1,2.0,128,1,676.96,229.34,102.473455,1.71,1410.78,2.62
29,16,1,4.0,256,1,702.60,271.15,163.029151,2.72,2050.82,3.29
30,16,1,8.0,512,1,735.28,314.16,287.397571,4.79,4098.64,3.74
31,16,1,16.0,1024,1,750.29,316.17,563.590004,9.39,8194.81,3.81
32,16,1,32.0,1024,1,753.46,397.58,1060.531769,17.68,16387.01,4.05
