varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,1024,1,99.99,445.57,931.722308,15.53,7426.40,0.58
2,29,2,1,4.0,1024,1,99.99,414.34,472.520149,7.88,7426.47,1.14
4,29,4,1,4.0,1024,1,99.99,430.36,282.702871,4.71,7426.65,1.90
8,29,8,1,4.0,1024,1,99.99,341.29,175.487795,2.92,7426.70,3.06
16,29,16,1,4.0,1024,1,99.99,366.23,107.703961,1.80,7426.88,4.98
32,29,32,1,4.0,1024,1,99.99,324.87,65.603221,1.09,7427.08,8.18
64,29,64,1,4.0,1024,1,99.99,395.19,41.397294,0.69,7427.61,12.97
96,29,96,1,4.0,1024,1,99.99,408.96,35.604544,0.59,7428.11,15.08
128,29,128,1,4.0,1024,1,99.99,356.09,35.015975,0.58,7428.64,15.33
