k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,422.82,19.154540,0.32,2819.05,7.01
28,32,1,2.0,1024,1,100.00,423.52,33.459576,0.56,4355.18,8.02
29,32,1,4.0,1024,1,99.99,445.09,60.216015,1.00,7427.06,8.92
30,32,1,8.0,1024,1,99.99,496.46,116.453686,1.94,13571.30,9.22
31,32,1,16.0,1024,1,99.99,530.35,223.845654,3.73,25859.18,9.59
32,32,1,32.0,1024,1,99.94,509.42,448.795419,7.48,50435.29,9.57
