k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.14,520.02,47.308582,0.79,1410.75,2.84
28,16,1,2.0,128,1,676.98,416.82,82.462204,1.37,1410.83,3.26
29,16,1,4.0,256,1,702.60,546.06,132.328043,2.21,2050.71,4.06
30,16,1,8.0,512,1,735.31,590.97,240.903297,4.02,4098.99,4.46
31,16,1,16.0,1024,1,750.30,669.79,450.674234,7.51,8194.91,4.77
32,16,1,32.0,1024,1,753.46,685.93,903.686578,15.06,16387.02,4.75
