varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,390.98,730.21,7182.367283,119.71,16386.65,0.60
2,32,2,1,32.0,1024,1,390.99,728.53,3771.941882,62.87,16386.51,1.14
4,32,4,1,32.0,1024,1,390.98,705.43,2165.488695,36.09,16386.73,1.98
8,32,8,1,32.0,1024,1,390.99,694.59,1525.796264,25.43,16386.84,2.81
16,32,16,1,32.0,1024,1,390.98,699.86,893.638911,14.89,16387.04,4.81
32,32,32,1,32.0,1024,1,390.98,687.94,611.098786,10.18,16387.37,7.03
64,32,64,1,32.0,1024,1,390.99,713.15,439.837462,7.33,16388.20,9.76
96,32,96,1,32.0,1024,1,390.98,724.99,394.467080,6.57,16388.95,10.89
128,32,128,1,32.0,1024,1,390.98,751.14,364.476210,6.07,16389.53,11.78
