k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,359.09,32.577760,0.54,2818.78,4.12
28,16,1,2.0,1024,1,100.00,369.14,58.083427,0.97,4354.73,4.62
29,16,1,4.0,1024,1,99.99,408.66,105.920003,1.77,7426.71,5.07
30,16,1,8.0,1024,1,99.99,414.92,208.103437,3.47,13570.75,5.16
31,16,1,16.0,1024,1,99.99,567.38,401.656657,6.69,25858.80,5.35
32,16,1,32.0,1024,1,99.94,622.31,786.181574,13.10,50434.82,5.46
