k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,445.51,19.735825,0.33,2818.96,6.80
28,32,1,2.0,1024,1,100.00,498.74,33.907758,0.57,4354.99,7.92
29,32,1,4.0,1024,1,99.99,448.75,62.647507,1.04,7426.96,8.57
30,32,1,8.0,1024,1,99.99,579.75,117.533497,1.96,13571.19,9.14
31,32,1,16.0,1024,1,99.99,427.26,240.854493,4.01,25859.20,8.92
32,32,1,32.0,1024,1,99.94,440.39,484.815618,8.08,50435.34,8.86
