k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,466.26,40.821351,0.68,1730.75,3.29
28,16,1,2.0,512,1,199.40,610.05,68.871400,1.15,2498.71,3.90
29,16,1,4.0,1024,1,199.16,630.66,125.349055,2.09,4034.84,4.28
30,16,1,8.0,1024,1,199.45,689.82,243.468589,4.06,7106.91,4.41
31,16,1,16.0,1024,1,199.42,794.85,476.633936,7.94,13250.76,4.51
32,16,1,32.0,1024,1,198.90,779.86,949.625896,15.83,25538.98,4.52
