varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,157.88,77.205000,1.29,7427.06,6.95
2,29,32,2,4.0,1024,1,99.99,156.89,77.005222,1.28,7426.95,6.97
4,29,32,4,4.0,1024,1,99.99,159.43,76.680068,1.28,7427.00,7.00
8,29,32,8,4.0,1024,1,99.99,156.89,77.337898,1.29,7427.10,6.94
