k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,128,1,373.16,741.05,18.091838,0.30,1363.50,7.42
28,96,1,2.0,256,1,385.21,833.85,27.664147,0.46,2015.86,9.70
29,96,1,4.0,512,1,386.24,853.71,47.470877,0.79,2304.35,11.31
30,96,1,8.0,1024,1,391.05,837.24,86.903527,1.45,4061.38,12.36
31,96,1,16.0,1024,1,392.41,1069.36,145.309742,2.42,6911.96,14.78
32,96,1,32.0,1024,1,390.98,1135.94,281.068052,4.68,13055.44,15.28
