k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,4,1,1.0,512,1,99.99,203.12,93.986471,1.57,2818.12,1.43
28,4,1,2.0,1024,1,100.00,228.32,173.410852,2.89,4354.00,1.55
29,4,1,4.0,1024,1,99.99,180.72,319.648121,5.33,7425.38,1.68
