varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,4,1,4.0,1024,1,99.99,392.92,309.153139,5.15,7425.50,1.74
2,29,4,2,4.0,1024,1,99.99,389.09,312.382398,5.21,7425.88,1.72
4,29,4,4,4.0,1024,1,99.99,392.12,312.627287,5.21,7426.00,1.72
8,29,4,8,4.0,1024,1,99.99,389.57,312.876817,5.21,7426.00,1.72
