k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,8,1,1.0,512,1,99.99,75.21,81.745428,1.36,2817.83,1.64
28,8,1,2.0,1024,1,100.00,74.77,147.299587,2.45,4353.89,1.82
29,8,1,4.0,1024,1,99.99,85.78,264.722197,4.41,7425.62,2.03
30,8,1,8.0,1024,1,99.99,97.11,510.849492,8.51,13569.65,2.10
31,8,1,16.0,1024,1,99.99,99.16,965.665150,16.09,25857.64,2.22
32,8,1,32.0,1024,1,198.90,100.69,3159.182333,52.65,25537.59,1.36
