k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.15,245.91,53.991991,0.90,2050.63,2.49
28,16,1,2.0,256,1,385.22,255.64,91.370779,1.52,2050.49,2.94
29,16,1,4.0,512,1,386.24,291.69,147.032994,2.45,2338.87,3.65
30,16,1,8.0,1024,1,391.05,440.36,217.248787,3.62,4098.97,4.94
31,16,1,16.0,1024,1,392.41,479.80,469.462895,7.82,8194.86,4.57
32,16,1,32.0,1024,1,390.99,510.62,766.032631,12.77,13090.91,5.61
