k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.16,726.34,34.150822,0.57,2050.66,3.93
28,16,1,2.0,256,1,385.23,825.63,56.399007,0.94,2050.89,4.76
29,16,1,4.0,512,1,386.24,920.02,93.215733,1.55,2338.90,5.76
30,16,1,8.0,1024,1,391.05,850.84,180.430952,3.01,4098.95,5.95
31,16,1,16.0,1024,1,392.40,986.49,334.831409,5.58,8194.79,6.41
32,16,1,32.0,1024,1,390.98,1013.17,641.702405,10.70,13090.88,6.69
