k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,817.58,23.629897,0.39,2818.70,5.68
28,16,1,2.0,1024,1,100.00,646.63,42.112290,0.70,4354.89,6.37
29,16,1,4.0,1024,1,99.99,767.24,72.433345,1.21,7426.72,7.41
30,16,1,8.0,1024,1,99.99,757.03,137.891854,2.30,13570.82,7.79
31,16,1,16.0,1024,1,99.99,743.64,270.258767,4.50,25858.96,7.95
32,16,1,32.0,1024,1,99.94,788.40,543.744351,9.06,50434.89,7.90
