k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,112.90,31.191850,0.52,2819.09,4.30
28,32,1,2.0,1024,1,100.00,132.29,47.286899,0.79,4354.97,5.68
29,32,1,4.0,1024,1,99.99,147.85,82.752392,1.38,7427.10,6.49
30,32,1,8.0,1024,1,99.99,148.80,159.849707,2.66,13571.27,6.72
31,32,1,16.0,1024,1,99.99,165.96,282.777910,4.71,25859.20,7.59
32,32,1,32.0,1024,1,99.94,167.82,535.568847,8.93,50435.34,8.02
