k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.16,688.25,30.284419,0.50,1410.93,4.43
28,32,1,2.0,256,1,385.22,776.59,44.240350,0.74,1571.03,6.07
29,32,1,4.0,512,1,386.24,853.44,72.073650,1.20,2338.98,7.45
30,32,1,8.0,1024,1,391.05,918.41,124.892290,2.08,4099.26,8.60
31,32,1,16.0,1024,1,392.40,1011.12,230.052670,3.83,8195.08,9.33
32,32,1,32.0,1024,1,390.98,1101.24,425.029180,7.08,16387.29,10.11
