k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.15,267.25,46.521973,0.78,2050.99,2.89
28,32,1,2.0,256,1,385.22,368.42,67.719055,1.13,2050.74,3.96
29,32,1,4.0,512,1,386.24,486.52,93.172369,1.55,2338.98,5.76
30,32,1,8.0,1024,1,391.05,515.39,171.378725,2.86,4099.09,6.27
31,32,1,16.0,1024,1,392.41,631.57,299.298539,4.99,8195.23,7.18
32,32,1,32.0,1024,1,390.98,744.55,616.519489,10.28,13091.41,6.97
