k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.15,332.30,43.045428,0.72,2050.77,3.12
28,32,1,2.0,256,1,385.21,301.55,70.230738,1.17,2051.14,3.82
29,32,1,4.0,512,1,386.24,380.88,108.051500,1.80,2339.11,4.97
30,32,1,8.0,1024,1,391.05,360.96,203.870967,3.40,4099.11,5.27
31,32,1,16.0,1024,1,392.41,425.07,381.003313,6.35,8195.27,5.64
32,32,1,32.0,1024,1,390.99,488.31,629.479218,10.49,13091.21,6.82
